budget,method,task,regime,seed,episode,accepted,breach,gated_success,gated_utility,predicted_revision_risk,realized_revision_risk
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,7,6,0,0,0.000000,-0.050000,0.134006,0.187230
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,7,7,0,0,0.000000,-0.050000,0.136793,0.188063
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,8,0,0,0,0.000000,-0.050000,0.148269,0.187757
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,8,1,0,0,0.000000,-0.050000,0.133395,0.182036
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,8,2,0,0,0.000000,-0.050000,0.152492,0.178596
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,8,3,0,0,0.000000,-0.050000,0.150378,0.180553
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,8,4,0,0,0.000000,-0.050000,0.156953,0.190038
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,8,5,0,0,0.000000,-0.050000,0.142810,0.172647
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,8,6,0,0,0.000000,-0.050000,0.154187,0.212579
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,8,7,0,0,0.000000,-0.050000,0.132840,0.183847
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,9,0,0,0,0.000000,-0.050000,0.149616,0.190739
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,9,1,0,0,0.000000,-0.050000,0.142937,0.177169
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,9,2,0,0,0.000000,-0.050000,0.134731,0.190182
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,9,3,0,0,0.000000,-0.050000,0.145975,0.192816
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,9,4,0,0,0.000000,-0.050000,0.140747,0.202860
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,9,5,0,0,0.000000,-0.050000,0.152748,0.159870
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,9,6,0,0,0.000000,-0.050000,0.155028,0.186798
0.080000,conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,9,7,0,0,0.000000,-0.050000,0.167635,0.173269
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,0,0,0,0,0.000000,-0.050000,0.126953,0.168925
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,0,1,0,0,0.000000,-0.050000,0.133496,0.176949
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,0,2,0,0,0.000000,-0.050000,0.126586,0.180858
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,0,3,0,0,0.000000,-0.050000,0.127202,0.174576
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,0,4,0,0,0.000000,-0.050000,0.132546,0.161145
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,0,5,0,0,0.000000,-0.050000,0.132844,0.158815
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,0,6,0,0,0.000000,-0.050000,0.121167,0.182226
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,0,7,0,0,0.000000,-0.050000,0.151834,0.171060
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,1,0,0,0,0.000000,-0.050000,0.136127,0.180827
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,1,1,0,0,0.000000,-0.050000,0.139077,0.164153
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,1,2,0,0,0.000000,-0.050000,0.141871,0.178127
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,1,3,0,0,0.000000,-0.050000,0.139730,0.176337
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,1,4,0,0,0.000000,-0.050000,0.132807,0.179405
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,1,5,0,0,0.000000,-0.050000,0.125638,0.164573
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,1,6,0,0,0.000000,-0.050000,0.141863,0.176574
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,1,7,0,0,0.000000,-0.050000,0.150833,0.166542
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,2,0,0,0,0.000000,-0.050000,0.134664,0.166454
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,2,1,0,0,0.000000,-0.050000,0.136398,0.168491
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,2,2,0,0,0.000000,-0.050000,0.134381,0.169535
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,2,3,0,0,0.000000,-0.050000,0.127922,0.160250
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,2,4,0,0,0.000000,-0.050000,0.138893,0.190075
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,2,5,0,0,0.000000,-0.050000,0.147774,0.172534
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,2,6,0,0,0.000000,-0.050000,0.150268,0.169121
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,2,7,0,0,0.000000,-0.050000,0.114407,0.164088
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,3,0,0,0,0.000000,-0.050000,0.137333,0.172493
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,3,1,0,0,0.000000,-0.050000,0.136706,0.179852
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,3,2,0,0,0.000000,-0.050000,0.136276,0.175198
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,3,3,0,0,0.000000,-0.050000,0.129292,0.173773
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,3,4,0,0,0.000000,-0.050000,0.130857,0.167351
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,3,5,0,0,0.000000,-0.050000,0.118725,0.164885
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,3,6,0,0,0.000000,-0.050000,0.140982,0.174052
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,3,7,0,0,0.000000,-0.050000,0.133379,0.179045
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,4,0,0,0,0.000000,-0.050000,0.137837,0.168366
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,4,1,0,0,0.000000,-0.050000,0.146359,0.173638
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,4,2,0,0,0.000000,-0.050000,0.128740,0.172271
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,4,3,0,0,0.000000,-0.050000,0.134486,0.175632
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,4,4,0,0,0.000000,-0.050000,0.136209,0.168715
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,4,5,0,0,0.000000,-0.050000,0.111539,0.172990
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,4,6,0,0,0.000000,-0.050000,0.152722,0.172065
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,4,7,0,0,0.000000,-0.050000,0.143253,0.184606
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,5,0,0,0,0.000000,-0.050000,0.162261,0.186361
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,5,1,0,0,0.000000,-0.050000,0.134952,0.168570
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,5,2,0,0,0.000000,-0.050000,0.137986,0.189325
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,5,3,0,0,0.000000,-0.050000,0.145289,0.181224
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,5,4,0,0,0.000000,-0.050000,0.150323,0.172069
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,5,5,0,0,0.000000,-0.050000,0.139425,0.199449
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,5,6,0,0,0.000000,-0.050000,0.121408,0.183282
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,5,7,0,0,0.000000,-0.050000,0.130124,0.188580
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,6,0,0,0,0.000000,-0.050000,0.138415,0.183647
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,6,1,0,0,0.000000,-0.050000,0.136814,0.171447
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,6,2,0,0,0.000000,-0.050000,0.138745,0.186924
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,6,3,0,0,0.000000,-0.050000,0.129852,0.149543
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,6,4,0,0,0.000000,-0.050000,0.128404,0.176664
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,6,5,0,0,0.000000,-0.050000,0.139186,0.171840
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,6,6,0,0,0.000000,-0.050000,0.119001,0.175657
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,6,7,0,0,0.000000,-0.050000,0.135596,0.170726
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,7,0,0,0,0.000000,-0.050000,0.139497,0.187548
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,7,1,0,0,0.000000,-0.050000,0.142142,0.186587
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,7,2,0,0,0.000000,-0.050000,0.122324,0.171720
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,7,3,0,0,0.000000,-0.050000,0.131074,0.157366
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,7,4,0,0,0.000000,-0.050000,0.140094,0.170639
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,7,5,0,0,0.000000,-0.050000,0.145030,0.192361
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,7,6,0,0,0.000000,-0.050000,0.147141,0.188224
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,7,7,0,0,0.000000,-0.050000,0.127942,0.184829
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,8,0,0,0,0.000000,-0.050000,0.129962,0.166498
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,8,1,0,0,0.000000,-0.050000,0.133242,0.197936
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,8,2,0,0,0.000000,-0.050000,0.118483,0.191909
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,8,3,0,0,0.000000,-0.050000,0.120195,0.166755
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,8,4,0,0,0.000000,-0.050000,0.139226,0.163432
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,8,5,0,0,0.000000,-0.050000,0.126293,0.197234
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,8,6,0,0,0.000000,-0.050000,0.117840,0.169941
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,8,7,0,0,0.000000,-0.050000,0.137724,0.171500
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,9,0,0,0,0.000000,-0.050000,0.147769,0.178191
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,9,1,0,0,0.000000,-0.050000,0.120904,0.201173
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,9,2,0,0,0.000000,-0.050000,0.141266,0.174589
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,9,3,0,0,0.000000,-0.050000,0.135443,0.164051
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,9,4,0,0,0.000000,-0.050000,0.111599,0.166776
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,9,5,0,0,0.000000,-0.050000,0.137923,0.169377
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,9,6,0,0,0.000000,-0.050000,0.137057,0.187905
0.080000,conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,9,7,0,0,0.000000,-0.050000,0.150832,0.181345
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,0,0,0,0,0.000000,-0.050000,0.141826,0.193938
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,0,1,0,0,0.000000,-0.050000,0.152414,0.200012
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,0,2,0,0,0.000000,-0.050000,0.147680,0.169374
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,0,3,0,0,0.000000,-0.050000,0.144787,0.169271
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,0,4,0,0,0.000000,-0.050000,0.147168,0.175795
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,0,5,0,0,0.000000,-0.050000,0.134861,0.184418
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,0,6,0,0,0.000000,-0.050000,0.143231,0.178012
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,0,7,0,0,0.000000,-0.050000,0.146022,0.170651
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,1,0,0,0,0.000000,-0.050000,0.129843,0.163341
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,1,1,0,0,0.000000,-0.050000,0.153282,0.189443
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,1,2,0,0,0.000000,-0.050000,0.153571,0.164142
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,1,3,0,0,0.000000,-0.050000,0.140561,0.179964
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,1,4,0,0,0.000000,-0.050000,0.153353,0.170967
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,1,5,0,0,0.000000,-0.050000,0.132478,0.195017
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,1,6,0,0,0.000000,-0.050000,0.152207,0.196706
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,1,7,0,0,0.000000,-0.050000,0.121581,0.165194
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,2,0,0,0,0.000000,-0.050000,0.133096,0.161570
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,2,1,0,0,0.000000,-0.050000,0.134826,0.157187
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,2,2,0,0,0.000000,-0.050000,0.129608,0.173321
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,2,3,0,0,0.000000,-0.050000,0.150375,0.174679
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,2,4,0,0,0.000000,-0.050000,0.145039,0.173336
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,2,5,0,0,0.000000,-0.050000,0.115365,0.172655
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,2,6,0,0,0.000000,-0.050000,0.129623,0.175958
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,2,7,0,0,0.000000,-0.050000,0.132824,0.169248
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,3,0,0,0,0.000000,-0.050000,0.150764,0.175676
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,3,1,0,0,0.000000,-0.050000,0.124901,0.170951
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,3,2,0,0,0.000000,-0.050000,0.146178,0.173070
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,3,3,0,0,0.000000,-0.050000,0.122652,0.151360
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,3,4,0,0,0.000000,-0.050000,0.120534,0.160245
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,3,5,0,0,0.000000,-0.050000,0.124828,0.157842
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,3,6,0,0,0.000000,-0.050000,0.140285,0.179524
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,3,7,0,0,0.000000,-0.050000,0.140632,0.169136
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,4,0,0,0,0.000000,-0.050000,0.145999,0.186435
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,4,1,0,0,0.000000,-0.050000,0.118059,0.165586
0.080000,conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,4,2,0,0,0.000000,-0.050000,0.137622,0.184407
