axis,level,method,seed,success,ci95_success,utility,ci95_utility,false_revision,ci95_false_revision,missed_violation,ci95_missed_violation,n
actuator_mismatch,0.666667,scalar_uncertainty_trigger,0,0.298949,0.003645,-0.705988,0.003643,0.500460,0.001890,0.606916,0.001585,96
actuator_mismatch,0.666667,scalar_uncertainty_trigger,1,0.299934,0.004344,-0.705085,0.005372,0.505231,0.002017,0.603414,0.001817,96
actuator_mismatch,0.666667,scalar_uncertainty_trigger,2,0.300505,0.003309,-0.705186,0.003814,0.503980,0.001946,0.605653,0.002250,96
actuator_mismatch,0.666667,scalar_uncertainty_trigger,3,0.295804,0.003573,-0.710396,0.004289,0.505765,0.002202,0.604269,0.001976,96
actuator_mismatch,0.666667,scalar_uncertainty_trigger,4,0.296603,0.003310,-0.714787,0.003985,0.507100,0.002689,0.609446,0.001909,96
actuator_mismatch,0.666667,scalar_uncertainty_trigger,5,0.294142,0.003154,-0.711007,0.004386,0.503816,0.001970,0.603688,0.001991,96
actuator_mismatch,0.666667,scalar_uncertainty_trigger,6,0.295842,0.003205,-0.712702,0.003874,0.506029,0.001699,0.602941,0.001964,96
actuator_mismatch,0.666667,scalar_uncertainty_trigger,7,0.295617,0.004171,-0.709562,0.005685,0.504590,0.001689,0.605422,0.001610,96
actuator_mismatch,0.666667,scalar_uncertainty_trigger,8,0.295637,0.003561,-0.709890,0.003891,0.506188,0.001897,0.604669,0.001765,96
actuator_mismatch,0.666667,scalar_uncertainty_trigger,9,0.295326,0.003728,-0.712925,0.004447,0.505733,0.001516,0.607341,0.001720,96
actuator_mismatch,0.833333,causal_intervention_belief_revision_v5,0,0.613442,0.003169,0.492426,0.004658,0.144683,0.001925,0.238458,0.001739,96
actuator_mismatch,0.833333,causal_intervention_belief_revision_v5,1,0.610070,0.003157,0.491416,0.003904,0.144727,0.002027,0.237668,0.002133,96
actuator_mismatch,0.833333,causal_intervention_belief_revision_v5,2,0.608182,0.003600,0.490069,0.004522,0.145938,0.001840,0.237070,0.002524,96
actuator_mismatch,0.833333,causal_intervention_belief_revision_v5,3,0.606096,0.004828,0.485769,0.006269,0.146220,0.002259,0.236701,0.001865,96
actuator_mismatch,0.833333,causal_intervention_belief_revision_v5,4,0.611065,0.003066,0.492077,0.003453,0.141433,0.001737,0.239086,0.001651,96
actuator_mismatch,0.833333,causal_intervention_belief_revision_v5,5,0.608023,0.004226,0.488813,0.005157,0.143071,0.001783,0.238261,0.002122,96
actuator_mismatch,0.833333,causal_intervention_belief_revision_v5,6,0.607322,0.003699,0.490375,0.004471,0.142640,0.002031,0.236715,0.001899,96
actuator_mismatch,0.833333,causal_intervention_belief_revision_v5,7,0.607401,0.003456,0.489221,0.003677,0.144232,0.001694,0.238500,0.001766,96
actuator_mismatch,0.833333,causal_intervention_belief_revision_v5,8,0.614500,0.003497,0.497690,0.004590,0.141847,0.002271,0.235248,0.002024,96
actuator_mismatch,0.833333,causal_intervention_belief_revision_v5,9,0.612664,0.002922,0.490123,0.003218,0.150406,0.001762,0.235895,0.002071,96
actuator_mismatch,0.833333,human_intervention_revision,0,0.412894,0.003768,-0.303557,0.005050,0.399469,0.002236,0.466149,0.001777,96
actuator_mismatch,0.833333,human_intervention_revision,1,0.400756,0.003554,-0.315154,0.004395,0.397897,0.002306,0.468978,0.001599,96
actuator_mismatch,0.833333,human_intervention_revision,2,0.402590,0.003049,-0.312970,0.004321,0.397725,0.002019,0.466851,0.001593,96
actuator_mismatch,0.833333,human_intervention_revision,3,0.404023,0.003461,-0.309708,0.004161,0.399060,0.001501,0.463724,0.001860,96
actuator_mismatch,0.833333,human_intervention_revision,4,0.400756,0.004162,-0.314254,0.004606,0.397088,0.002159,0.468968,0.001710,96
actuator_mismatch,0.833333,human_intervention_revision,5,0.400812,0.003583,-0.316465,0.004655,0.399379,0.001849,0.466374,0.002360,96
actuator_mismatch,0.833333,human_intervention_revision,6,0.400688,0.003355,-0.310368,0.003736,0.395876,0.002087,0.466107,0.001582,96
actuator_mismatch,0.833333,human_intervention_revision,7,0.402449,0.004008,-0.309255,0.004851,0.393070,0.001964,0.468898,0.002209,96
actuator_mismatch,0.833333,human_intervention_revision,8,0.405255,0.002658,-0.312848,0.003312,0.400119,0.001503,0.469790,0.001555,96
actuator_mismatch,0.833333,human_intervention_revision,9,0.402794,0.004384,-0.312306,0.005190,0.396661,0.002005,0.467375,0.001931,96
actuator_mismatch,0.833333,proposed_intervention_violation_revision_v4_1,0,0.530097,0.003538,0.087285,0.003686,0.298712,0.002010,0.354617,0.001948,96
actuator_mismatch,0.833333,proposed_intervention_violation_revision_v4_1,1,0.529584,0.003379,0.090727,0.003981,0.296448,0.001737,0.356640,0.002463,96
actuator_mismatch,0.833333,proposed_intervention_violation_revision_v4_1,2,0.520732,0.003386,0.083304,0.004161,0.298665,0.002046,0.353082,0.001892,96
actuator_mismatch,0.833333,proposed_intervention_violation_revision_v4_1,3,0.527531,0.003150,0.089580,0.004549,0.297787,0.001944,0.352942,0.002238,96
actuator_mismatch,0.833333,proposed_intervention_violation_revision_v4_1,4,0.519182,0.004374,0.076256,0.005012,0.297918,0.001827,0.357270,0.001990,96
actuator_mismatch,0.833333,proposed_intervention_violation_revision_v4_1,5,0.527924,0.003440,0.085042,0.004706,0.298668,0.002343,0.357132,0.002425,96
actuator_mismatch,0.833333,proposed_intervention_violation_revision_v4_1,6,0.519692,0.002424,0.077666,0.003205,0.297106,0.002182,0.357505,0.001920,96
actuator_mismatch,0.833333,proposed_intervention_violation_revision_v4_1,7,0.527283,0.003517,0.087568,0.003685,0.296095,0.001996,0.354421,0.001861,96
actuator_mismatch,0.833333,proposed_intervention_violation_revision_v4_1,8,0.522716,0.002910,0.078079,0.003324,0.300099,0.001886,0.355591,0.002477,96
actuator_mismatch,0.833333,proposed_intervention_violation_revision_v4_1,9,0.523210,0.003327,0.080803,0.003829,0.298545,0.001935,0.355503,0.002034,96
actuator_mismatch,0.833333,scalar_uncertainty_trigger,0,0.290649,0.003645,-0.715948,0.003643,0.508760,0.001890,0.612726,0.001585,96
actuator_mismatch,0.833333,scalar_uncertainty_trigger,1,0.291634,0.004344,-0.715045,0.005372,0.513531,0.002017,0.609224,0.001817,96
actuator_mismatch,0.833333,scalar_uncertainty_trigger,2,0.292205,0.003309,-0.715146,0.003814,0.512280,0.001946,0.611463,0.002250,96
actuator_mismatch,0.833333,scalar_uncertainty_trigger,3,0.287504,0.003573,-0.720356,0.004289,0.514065,0.002202,0.610079,0.001976,96
actuator_mismatch,0.833333,scalar_uncertainty_trigger,4,0.288303,0.003310,-0.724747,0.003985,0.515400,0.002689,0.615256,0.001909,96
actuator_mismatch,0.833333,scalar_uncertainty_trigger,5,0.285842,0.003154,-0.720967,0.004386,0.512116,0.001970,0.609498,0.001991,96
actuator_mismatch,0.833333,scalar_uncertainty_trigger,6,0.287542,0.003205,-0.722662,0.003874,0.514329,0.001699,0.608751,0.001964,96
actuator_mismatch,0.833333,scalar_uncertainty_trigger,7,0.287317,0.004171,-0.719522,0.005685,0.512890,0.001689,0.611232,0.001610,96
actuator_mismatch,0.833333,scalar_uncertainty_trigger,8,0.287337,0.003561,-0.719850,0.003891,0.514488,0.001897,0.610479,0.001765,96
actuator_mismatch,0.833333,scalar_uncertainty_trigger,9,0.287026,0.003728,-0.722885,0.004447,0.514033,0.001516,0.613151,0.001720,96
actuator_mismatch,1.000000,causal_intervention_belief_revision_v5,0,0.604719,0.003169,0.464137,0.004658,0.146349,0.001925,0.256425,0.001739,96
actuator_mismatch,1.000000,causal_intervention_belief_revision_v5,1,0.601348,0.003157,0.463127,0.003904,0.146394,0.002027,0.255635,0.002133,96
actuator_mismatch,1.000000,causal_intervention_belief_revision_v5,2,0.599460,0.003600,0.461780,0.004522,0.147605,0.001840,0.255037,0.002524,96
actuator_mismatch,1.000000,causal_intervention_belief_revision_v5,3,0.597373,0.004828,0.457480,0.006269,0.147887,0.002259,0.254668,0.001865,96
actuator_mismatch,1.000000,causal_intervention_belief_revision_v5,4,0.602342,0.003066,0.463788,0.003453,0.143099,0.001737,0.257053,0.001651,96
actuator_mismatch,1.000000,causal_intervention_belief_revision_v5,5,0.599300,0.004226,0.460524,0.005157,0.144737,0.001783,0.256228,0.002122,96
actuator_mismatch,1.000000,causal_intervention_belief_revision_v5,6,0.598599,0.003699,0.462087,0.004471,0.144306,0.002031,0.254682,0.001899,96
actuator_mismatch,1.000000,causal_intervention_belief_revision_v5,7,0.598678,0.003456,0.460932,0.003677,0.145898,0.001694,0.256466,0.001766,96
actuator_mismatch,1.000000,causal_intervention_belief_revision_v5,8,0.605777,0.003497,0.469401,0.004590,0.143514,0.002271,0.253215,0.002024,96
actuator_mismatch,1.000000,causal_intervention_belief_revision_v5,9,0.603941,0.002922,0.461834,0.003218,0.152073,0.001762,0.253862,0.002071,96
actuator_mismatch,1.000000,human_intervention_revision,0,0.399505,0.003768,-0.337418,0.005050,0.405802,0.002236,0.487382,0.001777,96
actuator_mismatch,1.000000,human_intervention_revision,1,0.387367,0.003554,-0.349016,0.004397,0.404231,0.002306,0.490212,0.001599,96
actuator_mismatch,1.000000,human_intervention_revision,2,0.389201,0.003049,-0.346826,0.004320,0.404059,0.002019,0.488084,0.001593,96
actuator_mismatch,1.000000,human_intervention_revision,3,0.390634,0.003461,-0.343593,0.004168,0.405393,0.001501,0.484957,0.001860,96
actuator_mismatch,1.000000,human_intervention_revision,4,0.387367,0.004162,-0.348100,0.004606,0.403421,0.002159,0.490201,0.001710,96
actuator_mismatch,1.000000,human_intervention_revision,5,0.387423,0.003583,-0.350319,0.004655,0.405713,0.001849,0.487607,0.002360,96
actuator_mismatch,1.000000,human_intervention_revision,6,0.387299,0.003355,-0.344241,0.003737,0.402209,0.002087,0.487341,0.001582,96
actuator_mismatch,1.000000,human_intervention_revision,7,0.389059,0.004008,-0.343125,0.004852,0.399403,0.001964,0.490131,0.002209,96
actuator_mismatch,1.000000,human_intervention_revision,8,0.391866,0.002658,-0.346702,0.003310,0.406452,0.001503,0.491023,0.001555,96
actuator_mismatch,1.000000,human_intervention_revision,9,0.389405,0.004384,-0.346172,0.005188,0.402995,0.002005,0.488609,0.001931,96
actuator_mismatch,1.000000,proposed_intervention_violation_revision_v4_1,0,0.518625,0.003538,0.055725,0.003686,0.303128,0.002010,0.374509,0.001948,96
actuator_mismatch,1.000000,proposed_intervention_violation_revision_v4_1,1,0.518111,0.003379,0.059167,0.003981,0.300864,0.001737,0.376532,0.002463,96
actuator_mismatch,1.000000,proposed_intervention_violation_revision_v4_1,2,0.509259,0.003386,0.051745,0.004161,0.303081,0.002046,0.372974,0.001892,96
actuator_mismatch,1.000000,proposed_intervention_violation_revision_v4_1,3,0.516058,0.003150,0.058020,0.004549,0.302204,0.001944,0.372833,0.002238,96
actuator_mismatch,1.000000,proposed_intervention_violation_revision_v4_1,4,0.507709,0.004374,0.044696,0.005012,0.302335,0.001827,0.377162,0.001990,96
actuator_mismatch,1.000000,proposed_intervention_violation_revision_v4_1,5,0.516451,0.003440,0.053482,0.004706,0.303084,0.002343,0.377023,0.002425,96
actuator_mismatch,1.000000,proposed_intervention_violation_revision_v4_1,6,0.508219,0.002424,0.046106,0.003205,0.301522,0.002182,0.377396,0.001920,96
actuator_mismatch,1.000000,proposed_intervention_violation_revision_v4_1,7,0.515810,0.003517,0.056008,0.003685,0.300511,0.001996,0.374313,0.001861,96
actuator_mismatch,1.000000,proposed_intervention_violation_revision_v4_1,8,0.511243,0.002910,0.046519,0.003324,0.304515,0.001886,0.375483,0.002477,96
actuator_mismatch,1.000000,proposed_intervention_violation_revision_v4_1,9,0.511737,0.003327,0.049243,0.003829,0.302962,0.001935,0.375395,0.002034,96
actuator_mismatch,1.000000,scalar_uncertainty_trigger,0,0.275293,0.003645,-0.752346,0.003643,0.517060,0.001890,0.635336,0.001585,96
actuator_mismatch,1.000000,scalar_uncertainty_trigger,1,0.276278,0.004344,-0.751448,0.005377,0.521831,0.002017,0.631834,0.001817,96
actuator_mismatch,1.000000,scalar_uncertainty_trigger,2,0.276849,0.003309,-0.751564,0.003820,0.520580,0.001946,0.634073,0.002250,96
actuator_mismatch,1.000000,scalar_uncertainty_trigger,3,0.272148,0.003573,-0.756765,0.004294,0.522365,0.002202,0.632689,0.001976,96
actuator_mismatch,1.000000,scalar_uncertainty_trigger,4,0.272947,0.003310,-0.761115,0.003989,0.523700,0.002689,0.637866,0.001909,96
actuator_mismatch,1.000000,scalar_uncertainty_trigger,5,0.270486,0.003154,-0.757366,0.004386,0.520416,0.001970,0.632108,0.001991,96
actuator_mismatch,1.000000,scalar_uncertainty_trigger,6,0.272186,0.003205,-0.759076,0.003875,0.522629,0.001699,0.631361,0.001964,96
actuator_mismatch,1.000000,scalar_uncertainty_trigger,7,0.271961,0.004171,-0.755921,0.005687,0.521190,0.001689,0.633842,0.001610,96
actuator_mismatch,1.000000,scalar_uncertainty_trigger,8,0.271981,0.003561,-0.756251,0.003890,0.522788,0.001897,0.633089,0.001765,96
actuator_mismatch,1.000000,scalar_uncertainty_trigger,9,0.271670,0.003728,-0.759318,0.004447,0.522333,0.001516,0.635761,0.001720,96
hidden_rule_drift,0.000000,causal_intervention_belief_revision_v5,0,0.621775,0.003169,0.502426,0.004658,0.136349,0.001925,0.232625,0.001739,96
hidden_rule_drift,0.000000,causal_intervention_belief_revision_v5,1,0.618404,0.003157,0.501416,0.003904,0.136394,0.002027,0.231835,0.002133,96
hidden_rule_drift,0.000000,causal_intervention_belief_revision_v5,2,0.616516,0.003600,0.500069,0.004522,0.137605,0.001840,0.231237,0.002524,96
hidden_rule_drift,0.000000,causal_intervention_belief_revision_v5,3,0.614429,0.004828,0.495769,0.006269,0.137887,0.002259,0.230868,0.001865,96
hidden_rule_drift,0.000000,causal_intervention_belief_revision_v5,4,0.619398,0.003066,0.502077,0.003453,0.133099,0.001737,0.233253,0.001651,96
hidden_rule_drift,0.000000,causal_intervention_belief_revision_v5,5,0.616356,0.004226,0.498813,0.005157,0.134737,0.001783,0.232428,0.002122,96
hidden_rule_drift,0.000000,causal_intervention_belief_revision_v5,6,0.615655,0.003699,0.500375,0.004471,0.134306,0.002031,0.230882,0.001899,96
hidden_rule_drift,0.000000,causal_intervention_belief_revision_v5,7,0.615734,0.003456,0.499221,0.003677,0.135898,0.001694,0.232666,0.001766,96
hidden_rule_drift,0.000000,causal_intervention_belief_revision_v5,8,0.622833,0.003497,0.507690,0.004590,0.133514,0.002271,0.229415,0.002024,96
hidden_rule_drift,0.000000,causal_intervention_belief_revision_v5,9,0.620997,0.002922,0.500123,0.003218,0.142073,0.001762,0.230062,0.002071,96
hidden_rule_drift,0.000000,human_intervention_revision,0,0.444561,0.003768,-0.265557,0.005050,0.367802,0.002236,0.443982,0.001777,96
hidden_rule_drift,0.000000,human_intervention_revision,1,0.432423,0.003554,-0.277154,0.004395,0.366231,0.002306,0.446812,0.001599,96
hidden_rule_drift,0.000000,human_intervention_revision,2,0.434257,0.003049,-0.274970,0.004321,0.366059,0.002019,0.444684,0.001593,96
hidden_rule_drift,0.000000,human_intervention_revision,3,0.435690,0.003461,-0.271708,0.004161,0.367393,0.001501,0.441557,0.001860,96
hidden_rule_drift,0.000000,human_intervention_revision,4,0.432423,0.004162,-0.276254,0.004606,0.365421,0.002159,0.446801,0.001710,96
hidden_rule_drift,0.000000,human_intervention_revision,5,0.432479,0.003583,-0.278465,0.004655,0.367713,0.001849,0.444207,0.002360,96
hidden_rule_drift,0.000000,human_intervention_revision,6,0.432355,0.003355,-0.272368,0.003736,0.364209,0.002087,0.443941,0.001582,96
hidden_rule_drift,0.000000,human_intervention_revision,7,0.434115,0.004008,-0.271255,0.004851,0.361403,0.001964,0.446731,0.002209,96
hidden_rule_drift,0.000000,human_intervention_revision,8,0.436922,0.002658,-0.274848,0.003312,0.368452,0.001503,0.447623,0.001555,96
hidden_rule_drift,0.000000,human_intervention_revision,9,0.434461,0.004384,-0.274306,0.005190,0.364995,0.002005,0.445209,0.001931,96
hidden_rule_drift,0.000000,proposed_intervention_violation_revision_v4_1,0,0.552181,0.003538,0.113785,0.003686,0.276628,0.002010,0.339159,0.001948,96
hidden_rule_drift,0.000000,proposed_intervention_violation_revision_v4_1,1,0.551667,0.003379,0.117227,0.003981,0.274364,0.001737,0.341182,0.002463,96
hidden_rule_drift,0.000000,proposed_intervention_violation_revision_v4_1,2,0.542815,0.003386,0.109804,0.004161,0.276581,0.002046,0.337624,0.001892,96
hidden_rule_drift,0.000000,proposed_intervention_violation_revision_v4_1,3,0.549614,0.003150,0.116080,0.004549,0.275704,0.001944,0.337483,0.002238,96
hidden_rule_drift,0.000000,proposed_intervention_violation_revision_v4_1,4,0.541265,0.004374,0.102756,0.005012,0.275835,0.001827,0.341812,0.001990,96
hidden_rule_drift,0.000000,proposed_intervention_violation_revision_v4_1,5,0.550007,0.003440,0.111542,0.004706,0.276584,0.002343,0.341673,0.002425,96
hidden_rule_drift,0.000000,proposed_intervention_violation_revision_v4_1,6,0.541775,0.002424,0.104166,0.003205,0.275022,0.002182,0.342046,0.001920,96
hidden_rule_drift,0.000000,proposed_intervention_violation_revision_v4_1,7,0.549366,0.003517,0.114068,0.003685,0.274011,0.001996,0.338963,0.001861,96
hidden_rule_drift,0.000000,proposed_intervention_violation_revision_v4_1,8,0.544799,0.002910,0.104579,0.003324,0.278015,0.001886,0.340133,0.002477,96
hidden_rule_drift,0.000000,proposed_intervention_violation_revision_v4_1,9,0.545293,0.003327,0.107303,0.003829,0.276462,0.001935,0.340045,0.002034,96
hidden_rule_drift,0.000000,scalar_uncertainty_trigger,0,0.332149,0.003645,-0.666148,0.003643,0.467260,0.001890,0.583676,0.001585,96
hidden_rule_drift,0.000000,scalar_uncertainty_trigger,1,0.333134,0.004344,-0.665245,0.005372,0.472031,0.002017,0.580174,0.001817,96
hidden_rule_drift,0.000000,scalar_uncertainty_trigger,2,0.333705,0.003309,-0.665346,0.003814,0.470780,0.001946,0.582413,0.002250,96
hidden_rule_drift,0.000000,scalar_uncertainty_trigger,3,0.329004,0.003573,-0.670556,0.004289,0.472565,0.002202,0.581029,0.001976,96
hidden_rule_drift,0.000000,scalar_uncertainty_trigger,4,0.329803,0.003310,-0.674947,0.003985,0.473900,0.002689,0.586206,0.001909,96
hidden_rule_drift,0.000000,scalar_uncertainty_trigger,5,0.327342,0.003154,-0.671167,0.004386,0.470616,0.001970,0.580448,0.001991,96
hidden_rule_drift,0.000000,scalar_uncertainty_trigger,6,0.329042,0.003205,-0.672862,0.003874,0.472829,0.001699,0.579701,0.001964,96
hidden_rule_drift,0.000000,scalar_uncertainty_trigger,7,0.328817,0.004171,-0.669722,0.005685,0.471390,0.001689,0.582182,0.001610,96
hidden_rule_drift,0.000000,scalar_uncertainty_trigger,8,0.328837,0.003561,-0.670050,0.003891,0.472988,0.001897,0.581429,0.001765,96
hidden_rule_drift,0.000000,scalar_uncertainty_trigger,9,0.328526,0.003728,-0.673085,0.004447,0.472533,0.001516,0.584101,0.001720,96
hidden_rule_drift,0.166667,causal_intervention_belief_revision_v5,0,0.620109,0.003169,0.500426,0.004658,0.138016,0.001925,0.233791,0.001739,96
hidden_rule_drift,0.166667,causal_intervention_belief_revision_v5,1,0.616737,0.003157,0.499416,0.003904,0.138061,0.002027,0.233001,0.002133,96
